id,location,fault_severity,severity_type,resource_type,log_feature,volume,event_type
7483,location 889,0,severity_type 1,resource_type 8,feature 195,2,event_type 11
9992,location 756,0,severity_type 1,resource_type 2,feature 280,1,event_type 54
2557,location 998,0,severity_type 2,resource_type 8,feature 54,2,event_type 11
2284,location 795,0,severity_type 2,resource_type 8,feature 101,69,event_type 15
2943,location 760,0,severity_type 1,resource_type 8,feature 68,1,event_type 11
13499,location 810,1,severity_type 2,resource_type 8,feature 71,3,event_type 15
5522,location 899,1,severity_type 1,resource_type 2,feature 375,1,event_type 42
16408,location 471,0,severity_type 2,resource_type 2,feature 233,1,event_type 35
2631,location 470,0,severity_type 1,resource_type 2,feature 232,1,event_type 34
2787,location 1042,1,severity_type 2,resource_type 8,feature 203,8,event_type 15
15408,location 506,0,severity_type 2,resource_type 2,feature 310,2,event_type 34
1873,location 704,2,severity_type 1,resource_type 8,feature 82,10,event_type 15
14716,location 793,0,severity_type 1,resource_type 8,feature 195,4,event_type 11
1659,location 197,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
9329,location 1080,1,severity_type 1,resource_type 6,feature 68,2,event_type 11
13170,location 748,0,severity_type 1,resource_type 2,feature 219,2,event_type 20
2437,location 102,0,severity_type 2,resource_type 2,feature 314,2,event_type 35
12256,location 497,0,severity_type 2,resource_type 2,feature 312,9,event_type 35
1136,location 520,0,severity_type 2,resource_type 2,feature 232,8,event_type 34
6266,location 171,1,severity_type 1,resource_type 2,feature 134,1,event_type 35
5593,location 12,1,severity_type 1,resource_type 8,feature 66,3,event_type 11
5473,location 240,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
9800,location 802,0,severity_type 1,resource_type 8,feature 345,1,event_type 13
7956,location 3,0,severity_type 1,resource_type 8,feature 68,1,event_type 11
2711,location 476,0,severity_type 1,resource_type 2,feature 235,1,event_type 35
10598,location 651,0,severity_type 1,resource_type 8,feature 1,1,event_type 2
15862,location 2,1,severity_type 2,resource_type 4,feature 54,1,event_type 14
2649,location 114,0,severity_type 4,resource_type 2,feature 307,1,event_type 35
1959,location 248,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
17714,location 734,0,severity_type 2,resource_type 8,feature 203,1,event_type 15
10884,location 350,0,severity_type 2,resource_type 8,feature 44,1,event_type 11
4245,location 159,0,severity_type 4,resource_type 2,feature 312,2,event_type 35
15433,location 8,0,severity_type 2,resource_type 8,feature 56,1,event_type 15
10975,location 512,0,severity_type 2,resource_type 2,feature 312,1,event_type 35
14134,location 814,0,severity_type 1,resource_type 8,feature 55,2,event_type 11
998,location 878,0,severity_type 1,resource_type 8,feature 195,6,event_type 11
251,location 122,0,severity_type 2,resource_type 2,feature 233,4,event_type 34
4794,location 485,0,severity_type 2,resource_type 2,feature 312,7,event_type 34
12992,location 1120,0,severity_type 1,resource_type 8,feature 182,1,event_type 11
14229,location 1094,0,severity_type 1,resource_type 8,feature 193,2,event_type 11
4351,location 684,0,severity_type 1,resource_type 8,feature 71,1,event_type 11
6474,location 100,1,severity_type 2,resource_type 2,feature 232,1,event_type 35
11552,location 601,0,severity_type 1,resource_type 6,feature 330,1,event_type 18
14775,location 480,0,severity_type 1,resource_type 8,feature 61,1,event_type 11
6866,location 325,1,severity_type 2,resource_type 2,feature 308,1,event_type 34
2174,location 808,0,severity_type 1,resource_type 8,feature 71,7,event_type 15
6936,location 836,1,severity_type 1,resource_type 8,feature 195,4,event_type 11
6765,location 600,0,severity_type 2,resource_type 8,feature 82,12,event_type 15
9601,location 894,0,severity_type 1,resource_type 2,feature 376,7,event_type 43
9531,location 371,1,severity_type 2,resource_type 2,feature 233,2,event_type 34
4468,location 476,0,severity_type 2,resource_type 2,feature 309,19,event_type 34
11001,location 1099,0,severity_type 1,resource_type 8,feature 202,2,event_type 11
6038,location 242,0,severity_type 2,resource_type 2,feature 234,42,event_type 34
17671,location 1041,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
9059,location 1008,0,severity_type 2,resource_type 8,feature 80,6,event_type 15
10724,location 651,0,severity_type 1,resource_type 8,feature 209,2,event_type 11
8400,location 474,0,severity_type 2,resource_type 2,feature 313,1,event_type 35
2929,location 845,0,severity_type 1,resource_type 8,feature 82,21,event_type 15
18323,location 1042,2,severity_type 2,resource_type 8,feature 203,6,event_type 15
1595,location 890,0,severity_type 1,resource_type 8,feature 73,2,event_type 11
4105,location 808,0,severity_type 1,resource_type 8,feature 71,14,event_type 15
1952,location 546,0,severity_type 1,resource_type 2,feature 135,1,event_type 21
11442,location 893,0,severity_type 1,resource_type 2,feature 283,15,event_type 43
8381,location 972,0,severity_type 2,resource_type 7,feature 306,1,event_type 11
7950,location 403,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
15693,location 1019,0,severity_type 1,resource_type 8,feature 74,1,event_type 15
15387,location 684,0,severity_type 2,resource_type 8,feature 82,24,event_type 15
3286,location 707,0,severity_type 2,resource_type 9,feature 193,4,event_type 15
14031,location 373,0,severity_type 2,resource_type 2,feature 312,37,event_type 35
14358,location 471,0,severity_type 2,resource_type 2,feature 232,11,event_type 34
2666,location 473,0,severity_type 2,resource_type 2,feature 312,1,event_type 35
11953,location 613,2,severity_type 1,resource_type 8,feature 82,4,event_type 15
10592,location 735,0,severity_type 1,resource_type 8,feature 191,2,event_type 8
11581,location 1018,0,severity_type 1,resource_type 8,feature 201,4,event_type 11
6212,location 102,0,severity_type 1,resource_type 2,feature 315,1,event_type 35
16048,location 1109,1,severity_type 1,resource_type 8,feature 345,1,event_type 13
6751,location 247,0,severity_type 2,resource_type 2,feature 312,1,event_type 35
4368,location 638,2,severity_type 1,resource_type 2,feature 376,6,event_type 44
7122,location 149,0,severity_type 2,resource_type 2,feature 232,1,event_type 35
13458,location 976,1,severity_type 1,resource_type 8,feature 203,2,event_type 15
6618,location 126,0,severity_type 2,resource_type 2,feature 312,2,event_type 34
839,location 825,1,severity_type 1,resource_type 8,feature 201,3,event_type 11
16438,location 829,0,severity_type 1,resource_type 8,feature 171,2,event_type 11
3023,location 803,1,severity_type 1,resource_type 8,feature 170,13,event_type 11
17330,location 808,0,severity_type 1,resource_type 8,feature 193,4,event_type 11
8470,location 167,0,severity_type 2,resource_type 2,feature 181,1,event_type 34
18288,location 599,0,severity_type 1,resource_type 8,feature 71,1,event_type 15
3255,location 95,0,severity_type 2,resource_type 2,feature 313,2,event_type 35
7540,location 1052,0,severity_type 2,resource_type 8,feature 80,6,event_type 15
8647,location 696,0,severity_type 2,resource_type 8,feature 170,6,event_type 11
4745,location 272,1,severity_type 1,resource_type 2,feature 134,1,event_type 20
552,location 745,1,severity_type 1,resource_type 8,feature 170,1,event_type 11
1583,location 821,1,severity_type 2,resource_type 8,feature 193,1,event_type 15
9010,location 846,1,severity_type 2,resource_type 8,feature 82,14,event_type 15
17935,location 944,1,severity_type 1,resource_type 8,feature 54,8,event_type 11
7213,location 710,0,severity_type 1,resource_type 8,feature 73,12,event_type 11
3100,location 834,0,severity_type 2,resource_type 8,feature 82,16,event_type 15
15631,location 584,0,severity_type 1,resource_type 8,feature 195,6,event_type 11
6900,location 9,0,severity_type 1,resource_type 8,feature 71,25,event_type 11
14356,location 742,0,severity_type 1,resource_type 8,feature 68,1,event_type 15
5122,location 914,0,severity_type 1,resource_type 6,feature 68,1,event_type 11
12158,location 498,0,severity_type 2,resource_type 2,feature 315,7,event_type 35
2798,location 810,0,severity_type 2,resource_type 8,feature 71,1,event_type 15
7629,location 494,0,severity_type 2,resource_type 2,feature 315,21,event_type 35
2157,location 1050,1,severity_type 1,resource_type 8,feature 75,2,event_type 22
8152,location 756,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
9788,location 616,0,severity_type 1,resource_type 2,feature 318,2,event_type 24
11124,location 885,0,severity_type 2,resource_type 8,feature 70,3,event_type 11
3535,location 763,2,severity_type 2,resource_type 8,feature 82,6,event_type 15
15055,location 975,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
18271,location 763,0,severity_type 2,resource_type 8,feature 82,4,event_type 15
5510,location 1025,1,severity_type 1,resource_type 8,feature 74,1,event_type 11
9620,location 1046,2,severity_type 1,resource_type 6,feature 345,6,event_type 11
16507,location 81,1,severity_type 1,resource_type 9,feature 240,1,event_type 27
6790,location 535,1,severity_type 4,resource_type 3,feature 99,1,event_type 10
626,location 505,0,severity_type 2,resource_type 2,feature 312,90,event_type 35
4569,location 818,1,severity_type 1,resource_type 8,feature 86,1,event_type 11
7040,location 891,0,severity_type 1,resource_type 8,feature 73,3,event_type 11
6228,location 494,0,severity_type 2,resource_type 2,feature 312,1,event_type 35
18119,location 9,0,severity_type 2,resource_type 8,feature 193,1,event_type 15
15807,location 450,0,severity_type 2,resource_type 2,feature 232,3,event_type 34
16771,location 479,0,severity_type 2,resource_type 2,feature 234,13,event_type 35
15804,location 894,0,severity_type 1,resource_type 2,feature 283,1,event_type 43
16774,location 363,1,severity_type 2,resource_type 2,feature 312,1,event_type 35
4143,location 1095,0,severity_type 1,resource_type 10,feature 267,1,event_type 11
4196,location 999,1,severity_type 1,resource_type 8,feature 54,2,event_type 11
4386,location 1066,1,severity_type 1,resource_type 6,feature 345,1,event_type 11
10989,location 147,0,severity_type 2,resource_type 2,feature 233,3,event_type 34
1342,location 691,0,severity_type 2,resource_type 7,feature 306,7,event_type 11
18210,location 704,0,severity_type 1,resource_type 8,feature 82,2,event_type 15
16180,location 248,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
13725,location 469,0,severity_type 2,resource_type 2,feature 232,21,event_type 34
10866,location 436,1,severity_type 1,resource_type 2,feature 219,1,event_type 20
10199,location 211,0,severity_type 1,resource_type 2,feature 219,1,event_type 34
3718,location 798,2,severity_type 2,resource_type 8,feature 82,4,event_type 15
16261,location 175,0,severity_type 4,resource_type 2,feature 307,1,event_type 35
14232,location 821,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
16210,location 727,0,severity_type 2,resource_type 8,feature 68,1,event_type 11
2500,location 995,2,severity_type 1,resource_type 8,feature 172,1,event_type 11
13993,location 491,0,severity_type 2,resource_type 2,feature 315,5,event_type 35
7118,location 228,1,severity_type 2,resource_type 2,feature 227,2,event_type 34
6065,location 890,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
11618,location 484,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
12510,location 126,0,severity_type 2,resource_type 2,feature 235,2,event_type 34
4703,location 1,2,severity_type 1,resource_type 8,feature 159,1,event_type 11
16366,location 1107,0,severity_type 1,resource_type 8,feature 71,7,event_type 11
4159,location 498,0,severity_type 2,resource_type 2,feature 315,15,event_type 34
188,location 493,0,severity_type 2,resource_type 2,feature 232,1,event_type 35
1745,location 734,1,severity_type 1,resource_type 8,feature 203,5,event_type 11
14004,location 684,2,severity_type 1,resource_type 8,feature 203,4,event_type 15
6898,location 599,1,severity_type 2,resource_type 8,feature 203,2,event_type 15
8323,location 1099,0,severity_type 1,resource_type 8,feature 202,5,event_type 11
14167,location 118,0,severity_type 2,resource_type 2,feature 312,32,event_type 34
5491,location 365,0,severity_type 1,resource_type 8,feature 160,1,event_type 11
1806,location 793,0,severity_type 1,resource_type 8,feature 73,5,event_type 11
11517,location 942,1,severity_type 1,resource_type 6,feature 345,1,event_type 13
17386,location 764,0,severity_type 1,resource_type 8,feature 195,1,event_type 11
15806,location 223,1,severity_type 2,resource_type 2,feature 233,1,event_type 35
61,location 284,1,severity_type 2,resource_type 2,feature 227,1,event_type 34
3719,location 744,0,severity_type 1,resource_type 8,feature 170,2,event_type 11
14141,location 1087,1,severity_type 1,resource_type 8,feature 56,1,event_type 11
16409,location 12,0,severity_type 1,resource_type 8,feature 56,1,event_type 11
12177,location 251,1,severity_type 2,resource_type 2,feature 232,1,event_type 34
15789,location 128,0,severity_type 2,resource_type 2,feature 233,2,event_type 35
54,location 488,0,severity_type 2,resource_type 2,feature 308,2,event_type 34
8839,location 163,0,severity_type 2,resource_type 2,feature 232,1,event_type 35
5551,location 645,1,severity_type 1,resource_type 2,feature 284,208,event_type 47
